Fecha muestreo	Mes	Fecha medida área	Especie nombre viejo	Especie	Charco	UM	Altura (cm)	Area (mm2)	Resolución	Peso fresco (g)	Peso seco(g)	LDMC (Leaf dry matter content, mg/g)	LWC(Leaf water content, mg/g)	LWC(otra fórmula)	LDMC(%)	LWC(%)	SLA(Specific leaf area m2/kg)	Fecha entrada estufa	Fecha salida estufa	Observaciones	Hecho por	Observaciones 2
07/10/2019	Octubre	08/10/2019	Eclipta_elliptica	Eclipta_elliptica	51_Matriz	Funcionales	4	73.158	600	0.01666	0.00231	138.655462184874	861.344537815126	861.344537815126	13.8655462184874	86.1344537815126	31.6701298701299	08/10/2019	11/10/2019	Matriz	Mariana	
07/10/2019	Octubre	08/10/2019	Marsilea_ancylopoda	Marsilea_ancylopoda	51	Funcionales	8	419.644	600	0.07111	0.00846	118.970608915764	881.029391084236	881.029391084236	11.8970608915764	88.1029391084236	49.6033096926714	08/10/2019	11/10/2019		Mariana	
07/10/2019	Octubre	08/10/2019	Marsilea_ancylopoda	Marsilea_ancylopoda	51	Funcionales	10	977.383	600	0.14954	0.02651	177.276982747091	822.723017252909	822.723017252909	17.7276982747091	82.2723017252909	36.8684647302905	08/10/2019	11/10/2019		Mariana	
07/10/2019	Octubre	08/10/2019	Gamochaeta_sp	Gamochaeta_sp	51	Funcionales	4	229.385	600	0.05519	0.00859	155.644138430875	844.355861569125	844.355861569125	15.5644138430875	84.4355861569125	26.7037252619325	08/10/2019	11/10/2019		Mariana	
07/10/2019	Octubre	08/10/2019	Gamochaeta_sp	Gamochaeta_sp	51	Funcionales	5	450.531	600	0.12368	0.02099	169.712160413972	830.287839586029	830.287839586029	16.9712160413972	83.0287839586029	21.464078132444	08/10/2019	11/10/2019		Mariana	
07/10/2019	Octubre	08/10/2019	Gamochaeta_sp	Gamochaeta_sp	51	Funcionales	5	377.938	600	0.08887	0.01846	207.719140317317	792.280859682683	792.280859682683	20.7719140317317	79.2280859682682	20.4733477789816	08/10/2019	11/10/2019		Mariana	
07/10/2019	Octubre	08/10/2019	Gamochaeta_sp	Gamochaeta_sp	51	Funcionales	5	448.711	600	0.10191	0.02195	215.386125012266	784.613874987734	784.613874987734	21.5386125012266	78.4613874987734	20.4424145785877	08/10/2019	11/10/2019		Mariana	
07/10/2019	Octubre	08/10/2019	Gamochaeta_sp	Gamochaeta_sp	51	Funcionales	5	451.345	600	0.09423	0.01753	186.034171707524	813.965828292476	813.965828292476	18.6034171707524	81.3965828292476	25.7470051340559	08/10/2019	11/10/2019		Mariana	
07/10/2019	Octubre	08/10/2019	Gamochaeta_sp	Gamochaeta_sp	51	Funcionales	5	427.444	600	0.10991	0.02241	203.894095168774	796.105904831226	796.105904831226	20.3894095168774	79.6105904831226	19.0738063364569	08/10/2019	11/10/2019		Mariana	
07/10/2019	Octubre	08/10/2019	Gamochaeta_sp	Gamochaeta_sp	51	Funcionales	5	288.998	600	0.05561	0.01291	232.152490559252	767.847509440748	767.847509440748	23.2152490559252	76.7847509440748	22.3855925639039	08/10/2019	11/10/2019		Mariana	
07/10/2019	Octubre	08/10/2019	Polygonum_hydropiperoides	Polygonum_hydropiperoides	51	Funcionales	47	1157.474	600	0.18568	0.03031	163.237828522189	836.762171477811	836.762171477811	16.3237828522189	83.6762171477811	38.1878587924777	08/10/2019	11/10/2019	Especie mal o no identificada, el género está bien	Mariana	ok, nombrada en base a br
07/10/2019	Octubre	08/10/2019	Polygonum_hydropiperoides	Polygonum_hydropiperoides	51	Funcionales	30	1090.781	600	0.18871	0.02547	134.969000052991	865.030999947009	865.030999947009	13.4969000052991	86.5030999947009	42.8261091480173	08/10/2019	11/10/2019	Especie mal o no identificada, el género está bien	Mariana	ok, nombrada en base a br
07/10/2019	Octubre	08/10/2019	Polygonum_hydropiperoides	Polygonum_hydropiperoides	51	Funcionales	18	696.314	600	0.12726	0.02229	175.153229608675	824.846770391325	824.846770391325	17.5153229608675	82.4846770391325	31.2388515029161	08/10/2019	11/10/2019	Especie mal o no identificada, el género está bien	Mariana	ok, nombrada en base a br
07/10/2019	Octubre	08/10/2019	Polygonum_hydropiperoides	Polygonum_hydropiperoides	51	Funcionales	26	467.775	600	0.08726	0.01472	168.691267476507	831.308732523493	831.308732523493	16.8691267476507	83.1308732523493	31.7781929347826	08/10/2019	11/10/2019	Especie mal o no identificada, el género está bien	Mariana	ok, nombrada en base a br
07/10/2019	Octubre	08/10/2019	Polygonum_hydropiperoides	Polygonum_hydropiperoides	51	Funcionales	17	524.565	600	0.09446	0.01374	145.458395087868	854.541604912132	854.541604912132	14.5458395087868	85.4541604912132	38.1779475982533	08/10/2019	11/10/2019	Especie mal o no identificada, el género está bien	Mariana	ok, nombrada en base a br
07/10/2019	Octubre	08/10/2019	Polygonum_hydropiperoides	Polygonum_hydropiperoides	51	Funcionales	27	897.776	600	0.11351	0.01512	133.204122984759	866.795877015241	866.795877015241	13.3204122984759	86.6795877015241	59.3767195767196	08/10/2019	11/10/2019	Especie mal o no identificada, el género está bien	Mariana	ok, nombrada en base a br
07/10/2019	Octubre	08/10/2019	Polygonum_hydropiperoides	Polygonum_hydropiperoides	51	Funcionales	28	960.957	600	0.12271	0.02029	165.349197294434	834.650802705566	834.650802705566	16.5349197294434	83.4650802705566	47.3611138491868	08/10/2019	11/10/2019	Especie mal o no identificada, el género está bien	Mariana	ok, nombrada en base a br
07/10/2019	Octubre	08/10/2019	Eclipta_elliptica	Eclipta_elliptica	51_Matriz	Funcionales	4	113.236	600	0.02769	0.00395	142.650776453593	857.349223546407	857.349223546407	14.2650776453593	85.7349223546407	28.6673417721519	08/10/2019	11/10/2019	Matriz	Cinthia	
07/10/2019	Octubre	08/10/2019	Eclipta_elliptica	Eclipta_elliptica	51_Matriz	Funcionales	4	84.534	600	0.01921	0.00341	177.511712649662	822.488287350338	822.488287350338	17.7511712649662	82.2488287350338	24.7900293255132	08/10/2019	11/10/2019	Matriz	Cinthia	
07/10/2019	Octubre	08/10/2019	Eclipta_elliptica	Eclipta_elliptica	51_Matriz	Funcionales	4	74.168	600	0.0179	0.00269	150.279329608939	849.720670391062	849.720670391061	15.0279329608939	84.9720670391061	27.5717472118959	08/10/2019	11/10/2019	Matriz	Cinthia	
07/10/2019	Octubre	08/10/2019	Eclipta_elliptica	Eclipta_elliptica	51_Matriz	Funcionales	6	66.874	600	0.01505	0.00225	149.501661129568	850.498338870432	850.498338870432	14.9501661129568	85.0498338870432	29.7217777777778	08/10/2019	11/10/2019	Matriz	Cinthia	
07/10/2019	Octubre	08/10/2019	Eclipta_elliptica	Eclipta_elliptica	51_Matriz	Funcionales	6	112.283	600	0.03241	0.00464	143.165689601975	856.834310398025	856.834310398025	14.3165689601975	85.6834310398025	24.1989224137931	08/10/2019	11/10/2019	Matriz	Cinthia	
07/10/2019	Octubre	08/10/2019	Eclipta_elliptica	Eclipta_elliptica	51_Matriz	Funcionales	5	100.928	600	0.01828	0.00357	195.295404814004	804.704595185996	804.704595185996	19.5295404814004	80.4704595185996	28.2711484593838	08/10/2019	11/10/2019	Matriz	Cinthia	
07/10/2019	Octubre	08/10/2019	Mentha_aquatica	Mentha_pulegium	51	Funcionales	8	175.677	600	0.0428	0.00509	118.92523364486	881.07476635514	881.07476635514	11.892523364486	88.107476635514	34.5141453831041	08/10/2019	11/10/2019		Cinthia	Identidad dudosa entre Mentha_aquatica y Mentha_pulegium. En 2020 se pasó a M. pulegium pero hay que confrmar cuando tenga flor
07/10/2019	Octubre	08/10/2019	Mentha_aquatica	Mentha_pulegium	51	Funcionales	8	195.037	600	0.04449	0.00534	120.026972353338	879.973027646662	879.973027646662	12.0026972353338	87.9973027646662	36.5237827715356	08/10/2019	11/10/2019		Cinthia	Identidad dudosa entre Mentha_aquatica y Mentha_pulegium. En 2020 se pasó a M. pulegium pero hay que confrmar cuando tenga flor
07/10/2019	Octubre	08/10/2019	Mentha_aquatica	Mentha_pulegium	51_Matriz	Funcionales	8	160.105	600	0.02994	0.00577	192.718770875083	807.281229124917	807.281229124917	19.2718770875083	80.7281229124917	27.7478336221837	08/10/2019	11/10/2019	Matriz	Cinthia	Identidad dudosa entre Mentha_aquatica y Mentha_pulegium. En 2020 se pasó a M. pulegium pero hay que confrmar cuando tenga flor
07/10/2019	Octubre	08/10/2019	Mentha_aquatica	Mentha_pulegium	51	Funcionales	10	251.277	600	0.05731	0.00541	94.3988832664457	905.601116733554	905.601116733554	9.43988832664457	90.5601116733554	46.4467652495379	08/10/2019	11/10/2019		Cinthia	Identidad dudosa entre Mentha_aquatica y Mentha_pulegium. En 2020 se pasó a M. pulegium pero hay que confrmar cuando tenga flor
07/10/2019	Octubre	08/10/2019	Mentha_aquatica	Mentha_pulegium	51	Funcionales	6	141.396	600	0.03638	0.00548	150.632215503024	849.367784496976	849.367784496976	15.0632215503024	84.9367784496976	25.8021897810219	08/10/2019	11/10/2019		Cinthia	Identidad dudosa entre Mentha_aquatica y Mentha_pulegium. En 2020 se pasó a M. pulegium pero hay que confrmar cuando tenga flor
07/10/2019	Octubre	08/10/2019	Mentha_aquatica	Mentha_pulegium	51	Funcionales	6	192.86	600	0.04599	0.00406	88.2800608828006	911.719939117199	911.719939117199	8.82800608828006	91.1719939117199	47.5024630541872	08/10/2019	11/10/2019		Cinthia	Identidad dudosa entre Mentha_aquatica y Mentha_pulegium. En 2020 se pasó a M. pulegium pero hay que confrmar cuando tenga flor
07/10/2019	Octubre	08/10/2019	Polygonum_hydropiperoides	Polygonum_hydropiperoides	51	Funcionales	48	795.131	600	0.17878	0.04794	268.150799865757	731.849200134243	731.849200134243	26.8150799865757	73.1849200134243	16.58596161869	08/10/2019	11/10/2019	Especie mal o no identificada, el género está bien	Cinthia	ok, nombrada en base a br
07/10/2019	Octubre	08/10/2019	Polygonum_hydropiperoides	Polygonum_hydropiperoides	51	Funcionales	47	1136.066	600	0.31134	0.04236	136.057043746387	863.942956253613	863.942956253614	13.6057043746387	86.3942956253614	26.8193106704438	08/10/2019	11/10/2019	Especie mal o no identificada, el género está bien	Cinthia	ok, nombrada en base a br
