migration_rate,biotic_coeff,fixed_interaction_mat,abiotic_coeff,selection_coeff,diversity_index
1.0,0.1,7,0.5,0.01,2.6957049784778215
1.0,0.5,7,5.0,0.5,2.203765520009859
1.0,0.1,10,5.0,0.01,2.5969399362365815
1.0,0.5,3,0.5,0.01,2.4767508444341377
1.0,1.0,2,0.5,0.12,2.265178917827686
1.0,0.0,4,1.0,0.12,2.5894104125938866
1.0,0.1,8,0.1,0.5,0.06894603817470267
1.0,5.0,7,0.1,0.5,0.06673349209887386
1.0,1.0,1,0.0,0.01,2.367887208417347
1.0,0.5,2,0.1,0.12,2.1534957566534643
1.0,2.0,4,0.1,0.12,2.3094755450000926
1.0,2.0,1,0.0,0.12,2.4410761155618865
1.0,0.5,9,0.5,0.01,2.4425550901543867
1.0,0.5,8,5.0,0.5,2.4161155186484353
1.0,2.0,8,0.5,0.5,0.45365662220373826
1.0,0.5,3,0.1,0.12,2.1356430751979762
1.0,1.0,5,1.0,0.01,2.2581419634936553
1.0,0.1,10,0.5,0.01,2.635035774958233
1.0,0.5,10,5.0,0.5,2.5066165431900425
1.0,0.0,4,5.0,0.01,2.5864932557442284
1.0,2.0,5,1.0,0.12,2.268844223718273
1.0,0.1,9,2.0,0.5,2.038207794665783
1.0,0.5,5,1.0,0.5,1.3541669246645172
1.0,5.0,2,1.0,0.5,0.43743861460065786
1.0,0.0,10,0.0,0.01,2.5919566572774504
1.0,1.0,2,2.0,0.5,1.6944451764245592
1.0,0.1,6,0.5,0.5,0.07361198803551502
1.0,5.0,3,2.0,0.5,2.1934535134866704
1.0,2.0,6,0.1,0.5,0.06637417238361631
1.0,0.5,8,5.0,0.12,2.4518817770759784
1.0,0.1,4,2.0,0.5,1.9320718919888935
1.0,2.0,8,0.5,0.12,2.296270938114848
1.0,1.0,1,5.0,0.5,2.494856728060953
1.0,2.0,5,0.0,0.12,2.3635550188901586
1.0,5.0,8,0.1,0.12,2.179248057317966
1.0,5.0,2,0.0,0.5,0.06542106268503976
1.0,0.0,9,0.1,0.5,2.556274964043764
1.0,0.1,2,1.0,0.12,2.4758429586660173
1.0,0.1,3,2.0,0.12,2.499426686232016
1.0,1.0,8,0.1,0.12,2.2571986744642945
1.0,0.5,1,5.0,0.01,2.4773838131159507
1.0,0.1,2,0.0,0.12,2.3099332571163362
1.0,5.0,3,0.0,0.5,0.06644250614471023
1.0,0.5,10,0.1,0.01,2.296845777898529
1.0,0.1,3,1.0,0.12,2.587278567966975
1.0,5.0,1,0.1,0.01,2.419349820241661
1.0,0.5,3,2.0,0.01,2.531148444161614
1.0,0.0,4,0.5,0.01,2.5929159296664728
1.0,2.0,9,0.0,0.01,2.1499983710512987
1.0,5.0,5,5.0,0.5,2.240073859117196
1.0,0.0,5,2.0,0.5,2.583063313787752
1.0,0.1,4,2.0,0.12,2.4700431256132163
1.0,0.5,2,0.0,0.01,2.5251306445384936
1.0,0.1,7,1.0,0.01,2.5308423611166333
1.0,0.0,1,1.0,0.12,2.5929531463632216
1.0,0.1,9,1.0,0.12,2.6052162463870747
1.0,0.1,3,0.0,0.12,2.375648233816895
1.0,5.0,2,0.0,0.12,2.435126535727012
1.0,0.5,9,2.0,0.01,2.58312618488426
1.0,1.0,2,1.0,0.12,2.449230939970383
1.0,5.0,3,1.0,0.12,2.34421215349302
1.0,0.1,2,5.0,0.01,2.552231955716729
1.0,0.0,5,1.0,0.5,2.566702934267968
1.0,0.5,1,0.1,0.5,0.06575099362892203
1.0,0.1,4,1.0,0.12,2.663869850549133
1.0,1.0,2,0.0,0.12,2.257903551743971
1.0,5.0,4,2.0,0.12,2.1686587262775707
1.0,1.0,9,2.0,0.12,2.3413668910329775
1.0,0.5,5,5.0,0.01,2.5022760282509395
1.0,0.5,7,2.0,0.5,2.139887431377984
1.0,0.1,10,2.0,0.01,2.7013508453737898
1.0,0.0,5,2.0,0.12,2.584601886746812
1.0,5.0,9,0.0,0.12,2.187952946930339
1.0,2.0,10,2.0,0.5,2.428948464846376
1.0,0.0,7,0.5,0.12,2.590846233022963
1.0,2.0,9,5.0,0.5,2.1634227760111573
1.0,1.0,5,5.0,0.12,2.2759091909649776
1.0,1.0,9,0.0,0.12,2.2648284383634207
1.0,2.0,6,2.0,0.01,2.26135987747432
1.0,0.5,5,0.1,0.5,0.06736257779023071
1.0,0.0,3,1.0,0.01,2.592074238071594
1.0,2.0,6,1.0,0.01,2.412362253980687
1.0,2.0,1,2.0,0.01,2.3495673267202886
1.0,0.1,9,0.1,0.5,0.06663341253286606
1.0,5.0,6,1.0,0.5,0.904032748341482
1.0,5.0,4,5.0,0.01,2.522079881233991
1.0,2.0,8,0.0,0.12,2.4260518862220697
1.0,1.0,2,0.1,0.5,0.06652018786993791
1.0,5.0,1,2.0,0.5,1.9310339164233465
1.0,0.0,3,0.0,0.01,2.59365411894091
1.0,1.0,10,1.0,0.01,2.2039966656111734
1.0,2.0,1,1.0,0.01,2.347683340582469
1.0,0.5,9,5.0,0.5,2.472965933319813
1.0,5.0,6,0.0,0.5,0.06557707104862585
1.0,1.0,2,0.5,0.01,2.408692721298522
1.0,1.0,4,5.0,0.01,2.2317879953306305
1.0,0.0,4,1.0,0.01,2.5934553470733133
1.0,5.0,1,1.0,0.5,1.466424035559282
1.0,5.0,3,0.5,0.01,2.2293039248514113
1.0,1.0,1,2.0,0.5,1.7884607541349269
1.0,0.1,1,2.0,0.12,2.622680312815332
1.0,1.0,10,0.0,0.01,2.553313198881728
1.0,2.0,2,0.5,0.12,2.273933556308176
1.0,0.1,3,0.1,0.12,2.316870529652935
1.0,2.0,4,0.5,0.5,0.06573475247020821
1.0,1.0,6,0.0,0.5,0.0674481722821108
1.0,5.0,1,0.0,0.5,0.065637637135306
1.0,1.0,9,0.1,0.5,0.06513584499779142
1.0,0.1,7,0.1,0.01,2.6008636830332996
1.0,0.0,1,0.1,0.12,2.5898753764136413
1.0,0.1,10,5.0,0.5,2.450653579036016
1.0,5.0,1,2.0,0.12,2.321301421533877
1.0,2.0,7,0.1,0.5,0.06744482651402064
1.0,0.0,7,0.0,0.5,2.560290171238852
1.0,1.0,8,5.0,0.5,2.422682764595691
1.0,5.0,5,2.0,0.5,2.0567639516044998
1.0,0.5,10,1.0,0.12,2.436522339750877
1.0,5.0,7,5.0,0.12,2.2951460091494997
1.0,2.0,7,0.5,0.01,2.157097081755535
1.0,0.5,9,0.5,0.5,0.23689671332981482
1.0,0.1,8,0.5,0.5,0.9312876311039892
1.0,2.0,6,5.0,0.5,2.3751829758226033
1.0,0.5,8,5.0,0.01,2.3849437624282253
1.0,5.0,8,5.0,0.12,2.1384778209210933
1.0,2.0,8,0.5,0.01,2.4457937534645713
1.0,2.0,5,0.0,0.01,2.5041569110863895
1.0,5.0,8,0.1,0.01,2.325451083778386
1.0,0.0,10,1.0,0.5,2.5866694859686983
1.0,0.1,10,5.0,0.12,2.6252053465722174
1.0,0.5,3,0.5,0.12,2.3422347234433754
1.0,0.0,6,2.0,0.01,2.5922869438345204
1.0,0.1,5,1.0,0.12,2.5653447169335357
1.0,2.0,2,1.0,0.5,1.292561639406887
1.0,0.0,7,0.0,0.12,2.587946569478721
1.0,1.0,1,0.0,0.12,2.2921352857987416
1.0,0.5,10,5.0,0.01,2.459516447171358
1.0,0.1,5,0.0,0.12,2.3936007043495318
1.0,0.1,9,2.0,0.01,2.610708918001818
2.0,0.1,3,5.0,0.5,2.431334943063436
2.0,2.0,4,1.0,0.12,2.136038994026432
2.0,2.0,7,0.0,0.01,1.999980423361088
2.0,0.1,8,2.0,0.12,2.5807574102219153
2.0,0.1,9,5.0,0.5,2.5810439480307803
2.0,5.0,7,2.0,0.12,2.28285128307257
2.0,0.1,10,1.0,0.5,1.1283305212082588
2.0,5.0,3,5.0,0.5,2.17906680172782
2.0,0.1,2,0.1,0.01,2.5397700662357776
2.0,0.1,6,2.0,0.01,2.6374597895028775
2.0,5.0,10,2.0,0.5,1.6159166633745312
2.0,0.1,7,0.0,0.12,2.466237389362268
2.0,0.5,4,2.0,0.12,2.4872748426617637
2.0,0.1,5,0.1,0.12,2.4188652972367413
2.0,2.0,2,0.1,0.5,0.06727814802195212
2.0,0.1,8,1.0,0.12,2.5437882120817163
2.0,2.0,9,5.0,0.01,2.2614504990733697
2.0,0.5,8,2.0,0.01,2.3876799796958057
2.0,0.0,8,0.1,0.12,2.5926872435023696
2.0,2.0,10,1.0,0.01,2.4840684548727077
2.0,0.0,6,0.1,0.01,2.585575922315783
2.0,0.5,4,1.0,0.12,2.4682924625334928
2.0,0.1,10,2.0,0.12,2.568052037952188
2.0,0.1,3,0.1,0.01,2.7112277730946044
2.0,1.0,8,0.0,0.5,0.06597765598014263
2.0,0.5,5,0.5,0.5,0.33473597167073327
2.0,5.0,7,0.0,0.12,2.493389709407255
2.0,1.0,7,1.0,0.12,2.3627360749513064
2.0,2.0,10,0.0,0.01,2.274045123114912
2.0,1.0,9,5.0,0.5,2.3694996379147035
2.0,0.0,3,0.0,0.5,2.5159615143967535
2.0,1.0,2,0.1,0.01,2.1159711094793994
2.0,5.0,1,2.0,0.01,2.502527078830771
2.0,2.0,9,0.1,0.5,0.06720499194341269
2.0,5.0,3,0.5,0.5,0.06556868223935831
2.0,0.0,9,0.0,0.5,2.540183306166006
2.0,0.0,2,0.0,0.12,2.5911163618511797
2.0,5.0,1,1.0,0.01,2.2573183057289414
2.0,1.0,3,5.0,0.12,2.130433535575718
2.0,1.0,1,2.0,0.01,2.1594855794910743
2.0,1.0,10,2.0,0.12,2.4899622655851226
2.0,0.0,6,0.5,0.12,2.5949613632184043
2.0,5.0,2,0.5,0.12,2.1792905909835714
2.0,0.5,10,0.0,0.01,2.464408442098387
2.0,0.0,7,1.0,0.01,2.592892070488779
2.0,5.0,10,0.0,0.12,2.2416475772126403
2.0,5.0,8,5.0,0.01,2.14689850610584
2.0,1.0,10,1.0,0.12,2.2827966682495155
2.0,0.0,8,2.0,0.01,2.588212524035307
2.0,0.1,9,0.5,0.12,2.432952575355866
2.0,2.0,9,0.1,0.12,2.468902606399592
2.0,0.0,7,0.0,0.01,2.5941241897989604
2.0,0.0,5,0.1,0.01,2.588980469240704
2.0,0.0,9,0.0,0.12,2.5940884896612775
2.0,1.0,1,0.0,0.01,2.422661937464878
2.0,2.0,1,0.0,0.12,1.6840238749823047
2.0,2.0,8,0.1,0.01,2.2849610087389096
2.0,5.0,9,0.5,0.12,2.1535067775335732
2.0,2.0,5,0.0,0.5,0.06695765597351577
2.0,0.0,2,0.1,0.5,2.5322366491274697
2.0,5.0,4,0.5,0.12,2.3294061450596306
2.0,1.0,7,0.5,0.01,2.4261595544263925
2.0,1.0,9,0.5,0.12,2.4724577557732577
2.0,0.5,6,0.0,0.12,2.4353000025652847
2.0,0.5,7,0.1,0.01,2.4769125145440296
2.0,0.5,7,0.5,0.5,0.06701820892397053
2.0,0.5,5,1.0,0.5,1.6982532166835773
2.0,5.0,2,1.0,0.5,1.246718987642556
2.0,2.0,3,2.0,0.01,2.369351220429658
2.0,0.0,3,0.1,0.5,2.5135344272871056
2.0,1.0,2,2.0,0.5,2.086119763283541
2.0,0.5,4,0.1,0.12,2.4593880439404647
2.0,0.1,4,2.0,0.5,2.1562000622406323
2.0,1.0,7,0.1,0.12,2.2949979144000734
2.0,0.5,8,0.5,0.5,0.06625200116582142
2.0,0.0,1,1.0,0.5,2.597060570948917
2.0,0.1,9,1.0,0.5,1.4148905603493114
2.0,0.1,3,0.0,0.5,0.06720018494229281
2.0,2.0,5,0.0,0.12,2.264895150431366
2.0,5.0,2,0.0,0.5,0.0671996130194666
2.0,2.0,9,2.0,0.01,2.4005518423485177
2.0,0.1,1,0.1,0.01,2.575210381509421
2.0,1.0,10,0.1,0.5,0.07035374830900565
2.0,5.0,3,1.0,0.5,0.4299688458491552
2.0,0.5,2,2.0,0.01,2.4780421847757608
2.0,0.0,2,0.1,0.12,2.5906122364345308
2.0,5.0,6,0.1,0.01,2.4940357955125627
2.0,2.0,1,0.1,0.5,0.06566594667405554
2.0,5.0,2,2.0,0.12,2.464705575140463
2.0,0.1,4,1.0,0.5,1.5375001862217277
2.0,1.0,8,0.1,0.12,2.23508488735566
2.0,1.0,10,0.5,0.01,2.3686560119717006
2.0,5.0,9,1.0,0.5,1.732749074617942
2.0,0.0,6,1.0,0.12,2.5893905881831323
2.0,0.1,9,2.0,0.12,2.7274173145258263
2.0,5.0,4,1.0,0.5,1.8349700935237978
2.0,0.1,3,0.0,0.12,2.3263595911641644
2.0,1.0,2,1.0,0.12,2.479400818628451
2.0,0.0,7,0.5,0.5,2.5548327324610165
2.0,0.0,10,5.0,0.5,2.5891090037528826
2.0,5.0,3,1.0,0.12,2.3194142818428922
2.0,0.1,1,0.5,0.12,2.3535489803686915
2.0,1.0,5,5.0,0.5,2.3791243732040344
2.0,2.0,1,0.1,0.12,2.3503034752664544
2.0,0.1,7,0.0,0.01,2.597661488766522
2.0,0.1,5,0.1,0.01,2.7351186448271307
2.0,0.1,9,0.0,0.12,2.380631846229028
2.0,0.0,8,5.0,0.12,2.5956888370108824
2.0,1.0,2,0.0,0.12,2.466157487945332
2.0,5.0,4,2.0,0.12,2.2690326720891645
2.0,0.0,8,0.1,0.01,2.5937652656655974
2.0,5.0,9,1.0,0.12,2.5002880869379953
2.0,0.0,5,0.0,0.5,2.5505149337308617
2.0,0.5,10,0.5,0.12,2.3486982165274433
2.0,5.0,5,5.0,0.12,2.5574772387410145
2.0,1.0,4,2.0,0.12,2.5253557887856113
2.0,1.0,3,0.0,0.12,2.379637574203968
2.0,0.5,7,1.0,0.5,1.392079425692586
2.0,0.1,10,1.0,0.01,2.4972218350000035
2.0,5.0,4,0.0,0.12,2.2689720946828955
2.0,1.0,4,1.0,0.12,2.360324217153397
2.0,1.0,9,0.0,0.12,2.264790894450867
2.0,0.1,1,2.0,0.5,2.2023970006919256
2.0,0.1,3,0.1,0.5,0.06820964422258931
2.0,2.0,4,5.0,0.5,2.37803268099072
2.0,0.5,8,1.0,0.5,1.5415976895759598
2.0,5.0,9,5.0,0.01,2.438326718921865
2.0,1.0,3,5.0,0.01,2.5334602484431348
2.0,0.5,7,2.0,0.12,2.248799447263225
2.0,0.5,5,0.5,0.01,2.470206678925099
2.0,0.0,1,0.1,0.5,2.5417262536738403
2.0,5.0,5,0.5,0.12,2.167878950312144
2.0,5.0,1,2.0,0.5,1.9691238066728436
2.0,0.1,6,2.0,0.12,2.4402138668965314
2.0,0.0,3,0.0,0.01,2.5825877730676545
2.0,5.0,10,0.0,0.01,2.1754681525978317
2.0,0.5,7,1.0,0.12,2.1825835329581547
2.0,0.1,1,0.0,0.5,0.0667358737758466
2.0,0.5,2,5.0,0.12,2.446108517658439
2.0,1.0,1,2.0,0.5,1.952044641798558
2.0,0.5,2,0.1,0.01,2.464600940377636
2.0,0.0,6,0.1,0.12,2.588732305539375
2.0,1.0,3,0.1,0.5,0.06606192960478514
2.0,0.5,2,0.5,0.5,0.2053289302843061
2.0,2.0,1,0.0,0.01,2.436549761970957
2.0,2.0,4,0.5,0.5,0.3311840356692895
2.0,0.1,7,5.0,0.12,2.6847633094422405
2.0,0.5,1,2.0,0.01,2.3331101259509164
2.0,0.0,1,0.1,0.12,2.59312881374995
2.0,0.5,3,0.1,0.01,2.3250016424723277
2.0,0.0,2,5.0,0.5,2.5892273138062984
2.0,0.0,7,0.0,0.5,2.557720424217592
2.0,1.0,1,0.0,0.5,0.06592663678535583
2.0,1.0,9,0.5,0.01,2.4204488725416833
2.0,0.1,4,0.1,0.12,2.4472936265976513
2.0,0.1,8,5.0,0.12,2.626538228217586
2.0,1.0,1,2.0,0.12,2.403063711359714
2.0,0.0,10,2.0,0.5,2.5795682393822235
2.0,2.0,6,5.0,0.5,2.3150832476586505
2.0,0.1,2,2.0,0.01,2.5881210589073476
2.0,0.5,4,0.1,0.01,2.1692273240644773
2.0,0.5,1,0.0,0.01,2.2947694776839285
2.0,1.0,5,2.0,0.5,2.294858687101362
2.0,2.0,4,0.5,0.12,2.301843777435616
2.0,0.5,10,0.0,0.12,2.3809882679267
2.0,0.0,7,1.0,0.12,2.5941623752274
2.0,5.0,8,5.0,0.12,2.323658680668563
2.0,1.0,9,0.1,0.12,2.3852588958092444
2.0,1.0,7,0.5,0.5,0.06684087075011508
2.0,0.1,1,5.0,0.01,2.661315515498567
2.0,0.0,10,1.0,0.5,2.5840845813538764
2.0,0.1,2,1.0,0.01,2.658478032014655
2.0,0.5,3,0.5,0.12,2.4016140775063906
2.0,0.5,7,0.1,0.5,0.06781948968537022
2.0,2.0,3,2.0,0.5,2.3311442476813493
2.0,0.1,2,0.0,0.01,2.5850282881164675
2.0,0.5,10,5.0,0.01,2.597106314273126
2.0,1.0,6,5.0,0.01,2.4581996440053553
2.0,0.1,5,0.0,0.12,2.3448173391347744
2.0,0.0,3,5.0,0.12,2.5913729277377824
2.0,2.0,2,0.0,0.5,0.06568413463016202
2.0,0.5,5,1.0,0.01,2.4145308919353847
2.0,2.0,6,5.0,0.12,2.18796757990164
2.0,5.0,10,0.5,0.5,0.0661538892956971
2.0,1.0,5,2.0,0.12,2.274155166877255
2.0,0.5,4,0.5,0.12,2.3674723540642444
2.0,0.1,4,2.0,0.01,2.6318939216012396
2.0,0.0,1,1.0,0.01,2.589807184029625
2.0,0.1,9,1.0,0.01,2.645593875690049
2.0,0.5,5,0.0,0.01,2.397132150652517
2.0,1.0,2,1.0,0.01,2.1752323121525605
2.0,0.0,9,0.1,0.01,2.5924883303730044
2.0,0.5,7,0.1,0.12,2.249548005279448
2.0,0.0,2,0.5,0.12,2.590231411836498
2.0,2.0,1,0.1,0.01,2.2608569242430248
2.0,0.5,10,0.1,0.5,0.06830374721296084
2.0,0.1,7,2.0,0.5,2.152952975299581
2.0,2.0,5,5.0,0.5,2.0733581026365453
2.0,2.0,4,0.0,0.5,0.06558854587853181
2.0,5.0,5,5.0,0.01,2.4329417197838548
2.0,0.5,2,2.0,0.12,2.4286910178281023
2.0,1.0,3,0.0,0.01,2.0633285140176043
2.0,2.0,3,0.0,0.12,2.199875942045552
2.0,2.0,9,1.0,0.12,2.4445913288671655
2.0,0.5,3,0.0,0.5,0.06755820750815009
2.0,0.1,8,1.0,0.5,1.3255584004730785
2.0,1.0,4,1.0,0.01,2.5782109910499282
2.0,1.0,9,0.0,0.01,2.4628261800773705
2.0,0.1,7,2.0,0.12,2.67075386903955
5.0,1.0,2,2.0,0.01,2.4125876476997217
5.0,2.0,6,5.0,0.12,2.5096631033531076
5.0,2.0,9,2.0,0.5,1.9678652907924108
5.0,1.0,5,2.0,0.12,2.3058155680379366
5.0,0.0,9,5.0,0.12,2.585954479814452
5.0,0.1,9,1.0,0.01,2.5284121651714027
5.0,1.0,7,0.5,0.12,2.249086568538513
5.0,0.5,5,0.0,0.01,2.4537622818922906
5.0,1.0,2,1.0,0.01,2.4899629253146704
5.0,5.0,5,0.0,0.12,2.339306049797986
5.0,5.0,3,1.0,0.01,2.365868466767129
5.0,2.0,1,5.0,0.12,2.4162854354950505
5.0,0.5,1,5.0,0.5,2.555839571009869
5.0,0.1,4,1.0,0.01,2.6726137112875525
5.0,2.0,10,0.1,0.12,2.3370293184669277
5.0,2.0,1,0.5,0.5,0.19582666020521866
5.0,2.0,4,1.0,0.5,1.7430482627934618
5.0,0.0,8,5.0,0.01,2.5897083063069046
5.0,0.5,10,0.5,0.01,2.47334710424993
5.0,1.0,6,0.5,0.01,2.4418803975217633
5.0,0.1,7,1.0,0.5,1.0755547364835858
5.0,0.0,3,0.5,0.12,2.579328251597262
5.0,0.5,6,5.0,0.12,2.447229744157956
5.0,5.0,10,0.5,0.12,2.297470529618528
5.0,2.0,9,2.0,0.12,2.243246765021618
5.0,0.0,7,0.1,0.5,2.5330056657720115
5.0,2.0,4,0.0,0.5,0.06984495973602083
5.0,5.0,4,1.0,0.01,2.4016177856627356
5.0,0.5,2,2.0,0.12,2.473650668313597
5.0,5.0,6,0.1,0.12,2.3985305643383117
5.0,1.0,9,1.0,0.01,2.4978379261513473
5.0,0.1,7,0.0,0.5,0.06824790245201079
5.0,0.0,9,0.5,0.12,2.58944312590258
5.0,1.0,5,5.0,0.01,2.331956025563462
5.0,0.0,8,0.1,0.5,2.538775181369448
5.0,2.0,1,0.5,0.12,2.381593413990948
5.0,0.1,7,2.0,0.12,2.641027047782716
5.0,2.0,5,5.0,0.12,2.0855093171472174
5.0,0.5,5,5.0,0.5,2.312550192522301
5.0,0.1,10,2.0,0.5,2.169752958145982
5.0,0.0,2,2.0,0.5,2.5835995966925
5.0,0.5,9,0.0,0.5,0.06978740645583262
5.0,2.0,8,1.0,0.01,2.4530786843927728
5.0,2.0,5,0.5,0.5,0.27286796919227935
5.0,0.0,7,0.1,0.12,2.583375922003861
5.0,1.0,1,0.1,0.12,2.0350285182094745
5.0,0.5,4,0.0,0.5,0.0673924992915331
5.0,0.5,6,0.5,0.12,2.335300638056627
5.0,5.0,10,2.0,0.5,2.1932447871291587
5.0,0.5,4,2.0,0.12,2.341832011115535
5.0,5.0,8,0.0,0.5,0.06723526668312078
5.0,5.0,7,1.0,0.12,2.0363072221682446
5.0,0.5,8,2.0,0.01,2.2731890784342945
5.0,2.0,10,1.0,0.01,2.256580890702118
5.0,5.0,8,2.0,0.12,2.2464102567835127
5.0,0.0,3,1.0,0.5,2.569773070691096
5.0,1.0,3,5.0,0.5,2.4870515816043075
5.0,0.1,10,2.0,0.12,2.4769806022074734
5.0,0.5,7,0.0,0.01,2.365788049531663
5.0,0.1,3,0.5,0.5,0.40899388581638507
5.0,0.5,8,1.0,0.01,2.4148303497404306
5.0,5.0,7,0.0,0.12,2.229305266537922
5.0,0.0,4,2.0,0.5,2.592189179777852
5.0,5.0,8,1.0,0.12,2.4407013246837628
5.0,1.0,9,5.0,0.5,1.945416842212402
5.0,0.1,7,5.0,0.01,2.689982549527302
5.0,5.0,10,0.0,0.5,0.07449218758047532
5.0,0.1,1,1.0,0.01,2.6101741073317184
5.0,0.1,10,1.0,0.12,2.5253161471549976
5.0,0.5,10,2.0,0.01,2.3475459868700783
5.0,0.0,10,0.1,0.12,2.5880663325364672
5.0,0.0,1,0.5,0.5,2.5617790341828894
5.0,5.0,3,5.0,0.12,2.1481478832302163
5.0,1.0,4,5.0,0.5,2.4874317700764306
5.0,0.0,5,5.0,0.5,2.5929369138344054
5.0,1.0,8,1.0,0.12,2.4721879949668177
5.0,0.1,1,0.0,0.01,2.6347880168672657
5.0,0.1,4,0.5,0.5,0.4216290993796811
5.0,0.0,2,0.0,0.12,2.591171341667002
5.0,5.0,7,5.0,0.01,2.2216540763063404
5.0,0.0,9,2.0,0.12,2.5920293430114225
5.0,5.0,9,0.1,0.01,2.1894837237772418
5.0,5.0,9,0.5,0.5,0.2411564381901694
5.0,1.0,3,0.5,0.5,0.2522726612066888
5.0,2.0,1,2.0,0.12,2.2074114093473005
5.0,5.0,2,0.5,0.12,2.410328821734243
5.0,0.0,4,2.0,0.12,2.595841663301662
5.0,0.1,5,2.0,0.01,2.5385923077871926
5.0,0.0,3,0.0,0.12,2.5924317272086905
5.0,0.0,9,1.0,0.12,2.5921820143922285
5.0,5.0,8,5.0,0.01,2.271567913881345
5.0,0.0,5,5.0,0.12,2.5931607822636886
5.0,0.5,6,2.0,0.12,2.3938735723456364
5.0,1.0,4,0.5,0.5,0.31932721052140944
5.0,1.0,10,0.0,0.12,2.423395671448718
5.0,0.5,9,0.5,0.01,2.4810560360646843
5.0,0.0,4,0.0,0.12,2.593159806825306
5.0,0.1,5,0.0,0.01,2.601179371594696
5.0,0.5,6,1.0,0.12,2.320793776946466
5.0,2.0,5,0.0,0.5,0.06615963420780677
5.0,2.0,2,2.0,0.01,2.277491066463484
5.0,0.1,10,0.1,0.5,0.06780534126603878
5.0,0.5,5,2.0,0.5,1.8156427971235463
5.0,0.5,7,5.0,0.12,2.5356199549654184
5.0,1.0,8,0.1,0.5,0.06590619237514017
5.0,1.0,5,1.0,0.01,2.443288473418736
5.0,0.5,7,0.5,0.5,0.30788587450162624
5.0,0.1,10,0.5,0.01,2.5775332117787926
5.0,1.0,6,5.0,0.5,2.52931500689138
5.0,0.1,3,1.0,0.5,1.4624778255459698
5.0,0.0,1,2.0,0.5,2.582738553461405
5.0,5.0,2,1.0,0.5,1.783926858256795
5.0,0.1,2,2.0,0.12,2.581927203506874
5.0,0.5,4,0.1,0.12,2.4033314998821735
5.0,1.0,8,0.5,0.01,2.441792356718978
5.0,5.0,3,2.0,0.5,2.1987676023511677
5.0,0.5,8,0.1,0.01,2.37959604052006
5.0,2.0,2,0.0,0.01,2.405955284041158
5.0,0.1,4,2.0,0.5,2.122345913064703
5.0,0.5,8,0.5,0.5,0.06876707684181721
5.0,0.1,9,1.0,0.5,1.3633249329132495
5.0,0.0,3,0.5,0.01,2.58780716934039
5.0,1.0,2,1.0,0.5,1.7205655146905456
5.0,0.1,2,1.0,0.12,2.5591420123400637
5.0,2.0,6,0.5,0.01,2.5050756543908883
5.0,5.0,9,2.0,0.5,2.4110264356528353
5.0,0.1,10,0.1,0.12,2.2083462781912586
5.0,0.0,6,2.0,0.12,2.578817373281286
5.0,2.0,1,0.1,0.5,0.06617070755335615
5.0,5.0,6,0.5,0.5,0.066064712381583
5.0,0.0,1,0.0,0.5,2.539045879111246
5.0,2.0,3,0.0,0.01,2.4778969975614733
5.0,1.0,8,0.1,0.12,2.4342378050171245
5.0,0.0,8,5.0,0.5,2.587791033022066
5.0,1.0,10,0.5,0.01,2.292756163687054
5.0,5.0,4,2.0,0.5,1.7930281984914131
5.0,0.1,2,0.0,0.12,2.380193878531867
5.0,0.5,2,1.0,0.01,2.5413808934986415
5.0,5.0,1,5.0,0.12,2.2820471246046843
5.0,1.0,6,0.5,0.5,0.28553868444061553
5.0,2.0,4,1.0,0.01,2.326915269571494
5.0,0.1,6,0.5,0.12,2.4396458646694663
5.0,5.0,4,1.0,0.5,1.5965531025452129
5.0,1.0,4,2.0,0.5,2.3833071366969514
5.0,0.0,5,2.0,0.5,2.5775612343886376
5.0,1.0,9,1.0,0.5,1.2802384334267576
5.0,0.5,8,0.5,0.12,2.3321169151591254
5.0,0.1,7,1.0,0.01,2.549448381455459
5.0,5.0,2,0.0,0.12,2.3542236849319385
5.0,0.5,3,1.0,0.01,2.5253267347875794
5.0,1.0,1,0.1,0.01,2.2619314751295914
5.0,0.5,9,2.0,0.01,2.586298466149163
5.0,0.1,8,2.0,0.01,2.6437802971409186
5.0,0.0,10,5.0,0.5,2.5933472436790446
5.0,1.0,3,2.0,0.12,2.2783288353181548
5.0,1.0,4,1.0,0.5,1.1654822962733196
5.0,0.0,5,1.0,0.5,2.5806393413963025
5.0,2.0,1,0.1,0.12,2.2425349476520635
5.0,0.1,5,5.0,0.12,2.6379627035139803
5.0,1.0,2,0.0,0.12,2.2100551419838377
5.0,5.0,4,2.0,0.12,2.2657376012462342
5.0,0.0,8,0.1,0.01,2.5915920513154975
5.0,5.0,9,1.0,0.12,2.119037590986909
5.0,1.0,3,1.0,0.12,2.139589779932406
5.0,1.0,9,2.0,0.12,2.425505531810815
5.0,0.5,1,0.5,0.01,2.4049433598749164
5.0,1.0,6,0.5,0.12,2.3955052520254445
5.0,5.0,1,0.5,0.12,2.0594557552392505
5.0,5.0,2,5.0,0.01,2.581264176579671
5.0,0.5,7,2.0,0.5,1.9786057607238552
5.0,0.5,9,0.0,0.01,2.3416059230183213
5.0,5.0,7,0.0,0.01,2.452805368413459
5.0,5.0,5,0.5,0.5,0.06653290699804
5.0,1.0,1,0.5,0.12,2.4037436248537074
5.0,5.0,3,5.0,0.01,2.4467361131217418
5.0,0.5,1,0.1,0.12,2.377189348929339
